-1.34931,
0.027065,
0.0160285,
0.027065,
0.0381023,
0.027065,
0.0160285,
0.027065,
0.0160285,
0.00499198,
-0.00656032,
-0.0175972,
-0.0286334,
-0.0286334,
-0.0617436,
-0.0617436,
-0.0838167,
-0.127961,
-0.166849,
-0.199956,
-0.222036,
-0.210995,
-0.199956,
-0.17789,
-0.139002,
-0.10589,
-0.0838167,
-0.0617436,
-0.0175972,
0.0160285,
0.0491381,
0.0601753,
0.0491381,
0.0601753,
0.0491381,
0.0601753,
0.0601753,
0.0712111,
0.0601753,
0.0712111,
0.0822484,
0.0822484,
0.104321,
0.115357,
0.115357,
0.104321,
0.0932842,
0.0822484,
0.0932842,
0.104321,
0.0932842,
0.104321,
0.0932842,
0.0601753,
0.0381023,
0.027065,
0.0160285,
0.027065,
0.0160285,
0.0160285,
-0.00656032,
-0.0286334,
-0.0396706,
-0.0507064,
-0.0727795,
-0.10589,
-0.139002,
-0.17789,
-0.199956,
-0.199956,
-0.188923,
-0.17789,
-0.150035,
-0.127961,
-0.10589,
-0.0617436,
-0.0286334,
0.0160285,
0.0491381,
0.0712111,
0.0932842,
0.104321,
0.0932842,
0.104321,
0.104321,
0.115357,
0.126394,
0.104321,
0.0932842,
0.0822484,
0.0601753,
0.0601753,
0.0491381,
0.0601753,
0.0601753,
0.0491381,
0.0381023,
0.027065,
0.00499198,
0.0160285,
0.00499198,
0.0160285,
0.027065,
0.0160285,
0.027065,
0.0160285,
0.0160285,
0.00499198,
-0.00656032,
-0.0175972,
-0.0286334,
-0.0286334,
-0.0396706,
-0.0617436,
-0.0948525,
-0.139002,
-0.188923,
-0.210995,
-0.210995,
-0.199956,
-0.188923,
-0.166849,
-0.139002,
-0.10589,
-0.0617436,
-0.0175972,
0.027065,
0.0601753,
0.0712111,
0.0601753,
0.0712111,
0.0601753,
0.0491381,
0.0601753,
0.0491381,
0.027065,
0.0381023,
0.0381023,
0.0491381,
0.0601753,
0.0712111,
0.0712111,
0.0712111,
0.0601753,
0.0491381,
0.0601753,
0.0712111,
0.0822484,
0.0712111,
0.0712111,
0.0491381,
0.0381023,
0.0381023,
0.027065,
0.0491381,
0.0491381,
0.0491381,
0.0381023,
0.027065,
0.0160285,
0.00499198,
-0.0175972,
-0.0396706,
-0.0727795,
-0.116926,
-0.150035,
-0.17789,
-0.17789,
-0.188923,
-0.188923,
-0.17789,
-0.150035,
-0.127961,
-0.0727795,
-0.0286334,
0.0160285,
0.0381023,
0.0601753,
0.0822484,
0.0822484,
0.104321,
0.104321,
0.115357,
0.115357,
0.104321,
0.0932842,
0.0822484,
0.0712111,
0.0822484,
0.0712111,
0.0822484,
0.0712111,
0.0601753,
0.0381023,
0.027065,
0.00499198,
0.00499198,
0.00499198,
-0.00656032,
-0.00656032,
-0.00656032,
-0.0175972,
-0.00656032,
0.00499198,
-0.00656032,
0.00499198,
0.00499198,
0.0160285,
0.027065,
0.027065,
0.00499198,
-0.0175972,
-0.0617436,
-0.10589,
-0.127961,
-0.139002,
-0.150035,
-0.166849,
-0.188923,
-0.17789,
-0.166849,
-0.127961,
-0.0838167,
-0.0507064,
-0.0175972,
0.00499198,
0.0160285,
0.0381023,
0.0491381,
0.0491381,
0.0491381,
0.0381023,
0.027065,
0.0381023,
0.0491381,
0.0601753,
0.0822484,
0.0932842,
0.104321,
0.0932842,
0.0822484,
0.0932842,
0.0932842,
0.0932842,
0.0932842,
0.0822484,
0.0601753,
0.0381023,
0.027065,
0.0160285,
0.0160285,
0.0160285,
0.00499198,
-0.00656032,
0.00499198,
0.00499198,
0.0160285,
0.027065,
0.0160285,
0.00499198,
-0.00656032,
-0.0175972,
-0.0507064,
-0.0507064,
-0.0727795,
-0.10589,
-0.139517,
-0.17789,
-0.17789,
-0.17789,
-0.150035,
-0.116926,
-0.0948525,
-0.0617436,
-0.0396706,
-0.0175972,
0.0160285,
0.0491381,
0.0712111,
0.104321,
0.115357,
0.126394,
0.115357,
0.115357,
0.13743,
0.148463,
0.148463,
0.15951,
0.13743,
0.126394,
0.104321,
0.0712111,
0.0491381,
0.027065,
0.00499198,
-0.00656032,
-0.0286334,
-0.0286334,
-0.0286334,
-0.0507064,
-0.0617436,
-0.0727795,
-0.0727795,
-0.0727795,
-0.0617436,
-0.0396706,
-0.0286334,
-0.0507064,
-0.0507064,
-0.0617436,
-0.0512229,
-0.0401857,
-0.0401857,
-0.0291495,
-0.0401857,
-0.0507064,
-0.0617436,
-0.0727795,
-0.0727795,
-0.0727795,
-0.0727795,
-0.0727795,
-0.0727795,
-0.0727795,
-0.0617436,
-0.0507064,
-0.0401857,
-0.0286334,
-0.0286334,
-0.0181126,
0.00499198,
0.027065,
0.0601753,
0.0932842,
0.115357,
0.126394,
0.13743,
0.148463,
0.147954,
0.15951,
0.158987,
0.13743,
0.104321,
0.0759561,
0.0428465,
0.0207734,
-0.00707647,
-0.00707647,
-0.0181126,
-0.0181126,
-0.0181126,
-0.0291495,
-0.0401857,
-0.0291495,
-0.0512229,
-0.0512229,
-0.0622587,
-0.0843318,
-0.0732959,
-0.0732959,
-0.0622587,
-0.0401857,
-0.0401857,
-0.0401857,
-0.0291495,
-0.0401857,
-0.0291495,
-0.0181126,
-0.0181126,
-0.0181126,
-0.0401857,
-0.0512229,
-0.0622587,
-0.0622587,
-0.0512229,
-0.0291495,
-0.0181126,
-0.00707647,
0.00973657,
0.0318096,
0.0428465,
0.053883,
0.0980291,
0.120102,
0.147954,
0.158987,
0.158987,
0.158987,
0.142179,
0.147954,
0.131137,
0.0980291,
0.0869926,
0.053883,
0.0318096,
-0.00707647,
-0.0401857,
-0.0617436,
-0.0838167,
-0.0948525,
-0.0838167,
-0.0727795,
-0.0617436,
-0.0617436,
-0.0838167,
-0.10589,
-0.10589,
-0.10589,
-0.10589,
-0.10589,
-0.0948525,
-0.0838167,
-0.0727795,
-0.0617436,
-0.0175972,
0.00499198,
0.027065,
0.0381023,
0.0381023,
0.0491381,
0.0381023,
0.027065,
0.00499198,
-0.0175972,
-0.0664879,
-0.0995975,
-0.121671,
-0.121671,
-0.0995975,
-0.0885609,
-0.0554514,
-0.0223418,
0.0275812,
0.0496546,
0.0827634,
0.126394,
0.148463,
0.187351,
0.187351,
0.176318,
0.176318,
0.142179,
0.147954,
0.142179,
0.109066,
0.0980291,
0.0649195,
0.0312942,
0.00922113,
-0.0186288,
-0.0407018,
-0.0627752,
-0.0848482,
-0.106919,
-0.117961,
-0.117961,
-0.106919,
-0.106919,
-0.128996,
-0.117961,
-0.128996,
-0.128996,
-0.117961,
-0.106919,
-0.0627752,
-0.0401857,
-0.0181126,
-0.00707647,
0.0207734,
0.0428465,
0.0649195,
0.0822484,
0.0932842,
0.0932842,
0.0827634,
0.0606904,
0.0275812,
0.000247385,
-0.0107895,
-0.0102734,
0.000762827,
0.0180916,
0.0291281,
0.0406804,
0.0522327,
0.0748197,
0.075341,
0.0758546,
0.0984456,
0.0868896,
0.0968965,
0.0963825,
0.0853405,
0.0848265,
0.0512012,
0.0612069,
0.0649195,
0.0528511,
0.0518196,
0.00818957,
-0.0306965,
-0.0753565,
-0.130545,
-0.153128,
-0.16417,
-0.180979,
-0.180465,
-0.179951,
-0.17943,
-0.151586,
-0.140544,
-0.118475,
-0.10744,
-0.095369,
-0.0838167,
-0.0617436,
-0.0554514,
-0.0223418,
-0.000268393,
0.0165443,
0.0501696,
0.0396489,
0.0506858,
0.0612069,
0.0722427,
0.0832799,
0.0938007,
0.0827634,
0.0717276,
0.0601753,
0.053883,
0.0423304,
0.0528511,
0.0633719,
0.0628564,
0.0738926,
0.0628564,
0.0623403,
0.0844167,
0.0733751,
0.0844167,
0.0844167,
0.0844167,
0.0959694,
0.0738926,
0.0849274,
0.0854453,
0.0633719,
0.063888,
0.0202573,
-0.00759188,
-0.0296649,
-0.0848482,
-0.106405,
-0.128482,
-0.178405,
-0.189438,
-0.211512,
-0.211512,
-0.178405,
-0.150035,
-0.127961,
-0.0948525,
-0.0838167,
-0.0664879,
-0.0554514,
-0.0554514,
-0.0218257,
0.000762827,
0.040165,
0.0627535,
0.0858618,
0.108966,
0.121029,
0.154654,
0.164661,
0.174154,
0.189414,
0.171568,
0.16157,
0.139493,
0.0948322,
0.0712111,
0.0192254,
-0.0101708,
-0.0322439,
-0.0432803,
-0.0422488,
-0.0312123,
-0.0427646,
-0.0432803,
-0.0443156,
-0.0327596,
0.00715802,
0.0181938,
0.0412988,
0.0412988,
0.0302626,
0.0192254,
-0.00810769,
-0.00656032,
-0.0223418,
-0.0554514,
-0.0770086,
-0.110118,
-0.143229,
-0.142712,
-0.181601,
-0.181601,
-0.171077,
-0.177367,
-0.139517,
-0.118475,
-0.0858776,
-0.0527695,
-0.0422488,
-0.0427646,
-0.0327596,
-0.0437939,
-0.0437939,
-0.0217231,
0.00612646,
0.0392353,
0.0723469,
0.105969,
0.139598,
0.162185,
0.190546,
0.212626,
0.235215,
0.202102,
0.191585,
0.142179,
0.0932842,
0.0759561,
0.00922113,
-0.0186288,
-0.0401857,
-0.0732959,
-0.0727795,
-0.0838167,
-0.0617436,
-0.0444148,
-0.0433833,
-0.0202787,
-0.0187306,
-0.017182,
-0.00460148,
-0.01883,
-0.00521833,
0.00840078,
-0.0168749,
-0.0137799,
-0.0347208,
-0.0659721,
-0.0648358,
-0.0732959,
-0.0958841,
-0.0743275,
-0.10001,
-0.108883,
-0.108883,
-0.120538,
-0.0854676,
-0.0649406,
-0.0432803,
-0.0101708,
0.00818957,
0.00973657,
0.0318096,
0.0166472,
0.0398537,
0.0608952,
0.0592486,
0.109066,
0.130626,
0.15115,
0.202102,
0.188389,
0.203547,
0.193026,
0.162084,
0.141661,
0.119074,
0.0938007,
0.0391335,
-0.00810769,
-0.0658707,
-0.110017,
-0.110017,
-0.131573,
-0.0984611,
-0.10001,
-0.101046,
-0.0784545,
-0.0779409,
-0.0674202,
-0.057413,
-0.057413,
-0.0463787,
-0.0679338,
-0.0668985,
-0.0558642,
-0.0663849,
-0.0543147,
-0.0422488,
-0.0532857,
-0.0306965,
-0.0306965,
-0.0412172,
-0.0191442,
-0.0527695,
-0.0538011,
-0.0543147,
-0.0974336,
-0.0858776,
-0.0969193,
-0.0858776,
-0.051738,
-0.0328625,
-0.00820988,
0.00437398,
0.0127288,
0.054195,
0.0667754,
0.0872001,
0.143411,
0.155483,
0.179103,
0.214279,
0.18973,
0.195911,
0.201593,
0.15414,
0.139598,
0.0913253,
0.0476963,
0.027683,
-0.0223418,
-0.0508107,
-0.0875294,
-0.109503,
-0.120024,
-0.127551,
-0.130642,
-0.133122,
-0.108883,
-0.0900031,
-0.0779409,
-0.0648358,
-0.0658707,
-0.0663849,
-0.051738,
-0.0513278,
-0.0277061,
-0.00820988,
-0.0197622,
-0.00717832,
-0.00666325,
0.00179438,
-0.0113049,
0.0192254,
0.0192254,
0.00922113,
-0.00965499,
-0.0332732,
-0.0443156,
-0.0322439,
-0.031728,
-0.0217231,
-0.0117181,
0.0266548,
0.0492423,
0.0828643,
0.0928706,
0.0813183,
0.103906,
0.104941,
0.105969,
0.139598,
0.140115,
0.152178,
0.147954,
0.115357,
0.104321,
0.0822484,
0.0601753,
0.0496546,
0.0160285,
-0.0175972,
-0.0664879,
-0.0985659,
-0.130132,
-0.150655,
-0.150138,
-0.164886,
-0.178605,
-0.156018,
-0.153955,
-0.113005,
-0.0830937,
-0.0810306,
-0.0489494,
-0.053904,
-0.0568995,
-0.015636,
-0.0297679,
0.0145854,
0.0251028,
0.0287146,
0.0156136,
0.00499198,
-0.00820988,
-0.0222389,
-0.0343084,
-0.0323464,
-0.0413202,
-0.051738,
-0.0648358,
-0.0437939,
-0.0337949,
-0.00862344,
0.0428465,
0.0738926,
0.0944166,
0.119074,
0.137945,
0.138466,
0.148986,
0.148463,
0.126394,
0.137945,
0.127424,
0.105353,
0.109066,
0.108032,
0.0969976,
0.0754403,
0.0302626,
0.00767309,
-0.0538011,
-0.0984611,
-0.109503,
-0.153128,
-0.165198,
-0.192535,
-0.21409,
-0.192535,
-0.181493,
-0.131059,
-0.0758778,
-0.0643218,
-0.01966,
-0.00862344,
-0.01966,
0.00818957,
0.00870465,
0.0202573,
0.0423304,
0.0312942,
0.0533672,
0.053883,
0.0428465,
0.0491381,
0.0165443,
0.000247385,
-0.00975792,
-0.0307994,
-0.0187306,
-0.00666325,
-0.00614676,
-0.00562967,
0.0174786,
0.0164414,
0.0548131,
0.0884385,
0.0984456,
0.130008,
0.128459,
0.116389,
0.120102,
0.0969976,
0.0854453,
0.0954516,
0.0833818,
0.0939059,
0.0833818,
0.0502705,
0.0502705,
0.0166472,
-0.0327596,
-0.0543147,
-0.120024,
-0.1521,
-0.17943,
-0.224099,
-0.213575,
-0.213059,
-0.189954,
-0.150551,
-0.139002,
-0.0838167,
-0.0617436,
-0.0333783,
0.000247385,
0.000247385,
0.0165443,
0.0160285,
0.0160285,
0.00499198,
0.0318096,
0.0202573,
0.0302626,
0.0302626,
0.00818957,
0.00818957,
-0.00913925,
-0.00965499,
0.00715802,
-0.00965499,
0.0187103,
0.0412988,
0.0633719,
0.0964797,
0.0969976,
0.119074,
0.141661,
0.120102,
0.126394,
0.12691,
0.105868,
0.106382,
0.106903,
0.0748197,
0.0763689,
0.0553274,
0.00592263,
0.00643151,
-0.0151189,
-0.0387406,
-0.060817,
-0.0823696,
-0.127551,
-0.150655,
-0.169012,
-0.192634,
-0.150551,
-0.139002,
-0.117961,
-0.0974336,
-0.0879404,
-0.0774193,
-0.0538011,
-0.0206915,
-0.0106865,
0.0050949,
0.0387182,
0.0502705,
0.0628564,
0.0744087,
0.0628564,
0.0518196,
0.0633719,
0.0428465,
0.0381023,
0.027065,
0.0160285,
0.00499198,
-0.0113049,
-0.0223418,
-0.0107895,
0.0275812,
0.0428465,
0.0759561,
0.104321,
0.0932842,
0.10855,
0.0969976,
0.0854453,
0.0744087,
0.0854453,
0.0744087,
0.0849274,
0.0844167,
0.0738926,
0.0628564,
0.0412988,
0.00870465,
-0.0301811,
-0.0632903,
-0.11744,
-0.139002,
-0.166334,
-0.188407,
-0.170568,
-0.180053,
-0.167984,
-0.127551,
-0.126005,
-0.0860822,
-0.0750478,
-0.0718522,
-0.0513278,
-0.060817,
-0.0387406,
-0.0292514,
-0.00820988,
0.0280966,
0.0386173,
0.0528511,
0.0528511,
0.0423304,
0.0518196,
0.0271659,
0.0266548,
0.0292311,
0.0287146,
0.0397518,
0.0613117,
0.0723469,
0.0944166,
0.118556,
0.131137,
0.119074,
0.118556,
0.0969976,
0.0869926,
0.0712111,
0.0606904,
0.0717276,
0.0649195,
0.0491381,
0.0391335,
0.0501696,
0.0381023,
0.0318096,
0.0202573,
-0.0296649,
-0.0622587,
-0.0958841,
-0.152614,
-0.16417,
-0.163649,
-0.16417,
-0.120024,
-0.0984611,
-0.0989824,
-0.0653571,
-0.0643218,
-0.0638064,
-0.0306965,
-0.0412172,
-0.00707647,
0.00499198,
0.000247385,
0.0506858,
0.0411963,
0.0537779,
0.067397,
0.0421233,
0.0557425,
0.0477971,
0.0556345,
0.0531637,
0.0302626,
0.0164414,
0.0315992,
0.0201548,
0.0497594,
0.0738926,
0.0728644,
0.0918424,
0.0832799,
0.0733751,
0.0503711,
0.0283051,
0.0396489,
0.0275812,
0.0387182,
0.0387182,
0.0607946,
0.0723469,
0.0623403,
0.0869926,
0.0371722,
0.0293296,
-0.00913925,
-0.0654563,
-0.0732959,
-0.119503,
-0.154262,
-0.182117,
-0.203667,
-0.201604,
-0.181085,
-0.163649,
-0.119503,
-0.0770086,
-0.0643218,
-0.0227524,
-0.0222389,
0.00612646,
0.0271659,
0.0050949,
0.0266548,
0.0140698,
0.0050949,
0.0171623,
-0.0122317,
0.00406133,
0.0176788,
0.0181938,
0.0518196,
0.0644038,
0.053883,
0.0953473,
0.0874032,
0.106797,
0.130416,
0.1135,
0.112884,
0.105454,
0.0817329,
0.0690518,
0.0757453,
0.0503711,
0.0531637,
0.055841,
0.0398537,
0.0337656,
0.0283051,
0.0167491,
0.03769,
0.0306755,
0.0050949,
-0.0343084,
-0.0754613,
-0.104135,
-0.130132,
-0.154164,
-0.181493,
-0.188923,
-0.153649,
-0.156226,
-0.142508,
-0.102485,
-0.0784545,
-0.0423517,
0.0280966,
0.0292311,
0.0617219,
0.0967902,
0.067397,
0.0848265,
0.0644038,
0.0312942,
0.0613117,
0.0145854,
0.028814,
0.037275,
0.00520052,
0.0256199,
0.0140698,
0.00622502,
0.0261377,
0.0507876,
0.0497594,
0.0823532,
0.0828643,
0.0613117,
0.0733751,
0.0633719,
0.0623403,
0.0633719,
0.0617219,
0.0748197,
0.0642986,
0.0847273,
0.0793627,
0.0897795,
0.0828653,
0.0428454,
0.0128341,
-0.0329601,
-0.0718522,
-0.123527,
-0.13704,
-0.188407,
-0.209139,
-0.214196,
-0.23761,
-0.195005,
-0.17943,
-0.139103,
-0.0748426,
-0.073811,
-0.0403872,
-0.0022313,
0.00127931,
0.0287146,
0.0392353,
0.0759561,
0.0587315,
0.0508941,
0.048308,
0.0157179,
0.0197419,
0.00437398,
-0.00872636,
0.000762827,
0.01376,
0.0189182,
0.0563627,
0.083795,
0.0980291,
0.129591,
0.123919,
0.116079,
0.104527,
0.102463,
0.0955558,
0.0928706,
0.113912,
0.10236,
0.118039,
0.107004,
0.071312,
0.0602768,
0.0281995,
-0.0101708,
-0.0432803,
-0.0974336,
-0.130545,
-0.17789,
-0.191086,
-0.188508,
-0.186445,
-0.153437,
-0.150961,
-0.129505,
-0.103313,
-0.104445,
-0.0771062,
-0.0632903,
